n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
1222,867.534,0.87,0.0,0.0,22.653,1001.775,0,0,0,
1223,868.195,0.792,0.0,0.0,22.648,1001.797,0,0,0,
1224,868.855,0.756,-1,-1,22.655,1001.775,0,0,0,
1225,869.515,0.935,0.0,0.0,22.648,1001.772,0,0,0,
1226,870.176,0.977,-1,-1,22.65,1001.762,0,0,0,
1227,870.836,0.838,0.0,0.0,22.658,1001.789,0,0,0,
1228,871.497,0.731,0.0,0.0,22.658,1001.786,0,0,0,
1229,872.157,0.768,-1,-1,22.655,1001.816,0,0,0,
1230,872.818,0.923,0.0,0.0,22.665,1001.763,0,0,0,
1231,873.478,1.075,-1,-1,22.66,1001.788,0,0,0,
1232,874.139,1.066,0.0,0.0,22.66,1001.772,0,0,0,
1233,874.799,1.034,0.0,0.0,22.66,1001.805,0,0,0,
1234,875.459,0.871,-1,-1,22.655,1001.797,0,0,0,
1235,876.12,1.034,0.0,0.0,22.655,1001.784,0,0,0,
1236,876.78,0.833,-1,-1,22.658,1001.766,0,0,0,
1237,877.441,0.857,0.0,0.0,22.665,1001.799,0,0,0,
1238,878.101,1.163,0.0,0.0,22.663,1001.769,0,0,0,
1239,878.761,0.954,-1,-1,22.665,1001.77,0,0,0,
1240,879.822,1.077,0.0,0.0,22.598,1001.795,0,0,0,
1241,880.483,0.936,-1,-1,22.665,1001.815,0,0,0,
1242,881.143,0.861,0.0,0.0,22.66,1001.799,0,0,0,
1243,881.804,1.085,0.0,0.0,22.66,1001.773,0,0,0,
1244,882.464,1.001,-1,-1,22.658,1001.774,0,0,0,
1245,883.125,0.861,0.0,0.0,22.655,1001.797,0,0,0,
1246,883.786,0.926,-1,-1,22.66,1001.781,0,0,0,
1247,884.446,0.75,0.0,0.0,22.66,1001.792,0,0,0,
1248,885.106,1.071,0.0,0.0,22.653,1001.799,0,0,0,
1249,885.767,1.16,-1,-1,22.663,1001.779,0,0,0,
1250,886.427,0.862,0.0,0.0,22.663,1001.825,0,0,0,
1251,887.088,0.923,-1,-1,22.663,1001.793,0,0,0,
1252,887.748,0.699,0.0,0.0,22.663,1001.799,0,0,0,
1253,888.408,0.978,0.0,0.0,22.665,1001.798,0,0,0,
1254,889.069,1.076,-1,-1,22.67,1001.794,0,0,0,
1255,889.729,0.964,0.0,0.0,22.66,1001.768,0,0,0,
1256,890.39,0.894,-1,-1,22.663,1001.767,0,0,0,
1257,891.05,1.029,0.0,0.0,22.665,1001.769,0,0,0,
1258,891.711,0.903,0.0,0.0,22.66,1001.772,0,0,0,
1259,892.371,1.052,-1,-1,22.663,1001.8,0,0,0,
1260,893.432,0.848,0.0,0.0,22.588,1001.802,0,0,0,
1261,894.092,0.885,-1,-1,22.645,1001.788,0,0,0,
1262,894.753,0.892,0.0,0.0,22.648,1001.773,0,0,0,
1263,895.413,0.889,0.0,0.0,22.638,1001.802,0,0,0,
1264,896.074,1.089,-1,-1,22.65,1001.774,0,0,0,
1265,896.734,1.06,0.0,0.0,22.648,1001.778,0,0,0,
1266,897.395,0.777,-1,-1,22.643,1001.81,0,0,0,
1267,898.055,0.926,0.0,0.0,22.638,1001.808,0,0,0,
1268,898.715,0.688,0.0,0.0,22.635,1001.781,0,0,0,
1269,899.376,0.906,-1,-1,22.643,1001.796,0,0,0,
1270,900.036,0.773,0.0,0.0,22.638,1001.837,0,0,0,
1271,900.697,0.749,-1,-1,22.64,1001.83,0,0,0,
1272,901.357,0.8,0.0,0.0,22.64,1001.812,0,0,0,
1273,902.017,0.773,0.0,0.0,22.64,1001.791,0,0,0,
1274,902.678,1.033,-1,-1,22.635,1001.792,0,0,0,
1275,903.338,0.786,0.0,0.0,22.643,1001.808,0,0,0,
1276,903.999,0.851,-1,-1,22.645,1001.775,0,0,0,
1277,904.659,0.786,0.0,0.0,22.645,1001.816,0,0,0,
1278,905.32,0.777,0.0,0.0,22.645,1001.822,0,0,0,
1279,905.98,0.504,-1,-1,22.65,1001.819,0,0,0,
1280,907.041,0.889,0.0,0.0,22.583,1001.831,0,0,0,
1281,907.702,0.963,-1,-1,22.64,1001.798,0,0,0,
1282,908.362,0.912,0.0,0.0,22.64,1001.821,0,0,0,
1283,909.022,0.73,0.0,0.0,22.65,1001.8,0,0,0,
1284,909.683,0.986,-1,-1,22.648,1001.808,0,0,0,
1285,910.343,0.875,0.0,0.0,22.648,1001.795,0,0,0,
1286,911.004,0.953,-1,-1,22.645,1001.795,0,0,0,
1287,911.664,0.81,0.0,0.0,22.648,1001.82,0,0,0,
1288,912.324,0.783,0.0,0.0,22.643,1001.818,0,0,0,
1289,912.984,0.856,-1,-1,22.643,1001.834,0,0,0,
1290,913.645,0.736,0.0,0.0,22.635,1001.793,0,0,0,
1291,914.306,0.713,-1,-1,22.65,1001.796,0,0,0,
1292,914.966,0.797,0.0,0.0,22.65,1001.802,0,0,0,
1293,915.626,0.816,0.0,0.0,22.645,1001.791,0,0,0,
1294,916.287,0.596,-1,-1,22.655,1001.794,0,0,0,
1295,916.947,0.634,0.0,0.0,22.64,1001.814,0,0,0,
1296,917.608,0.434,-1,-1,22.65,1001.815,0,0,0,
1297,918.268,0.596,0.0,0.0,22.645,1001.799,0,0,0,
1298,918.928,0.666,0.0,0.0,22.645,1001.811,0,0,0,
1299,919.589,0.509,-1,-1,22.643,1001.82,0,0,0,
1300,920.65,0.782,0.0,0.0,22.576,1001.798,0,0,0,
1301,921.31,0.763,-1,-1,22.648,1001.812,0,0,0,
1302,921.971,0.684,0.0,0.0,22.648,1001.815,0,0,0,
1303,922.631,0.676,0.0,0.0,22.645,1001.802,0,0,0,
1304,923.291,0.847,-1,-1,22.65,1001.819,0,0,0,
1305,923.952,0.851,0.0,0.0,22.648,1001.796,0,0,0,
1306,924.612,0.838,-1,-1,22.65,1001.809,0,0,0,
1307,925.273,0.717,0.0,0.0,22.648,1001.808,0,0,0,
1308,925.933,0.82,0.0,0.0,22.66,1001.776,0,0,0,
1309,926.593,0.642,-1,-1,22.645,1001.792,0,0,0,
1310,927.254,0.816,0.0,0.0,22.65,1001.792,0,0,0,
1311,927.914,0.922,-1,-1,22.658,1001.777,0,0,0,
1312,928.575,0.685,0.0,0.0,22.648,1001.821,0,0,0,
1313,929.235,0.889,0.0,0.0,22.648,1001.826,0,0,0,
1314,929.895,0.903,-1,-1,22.653,1001.801,0,0,0,
1315,930.556,0.662,0.0,0.0,22.655,1001.801,0,0,0,
1316,931.215,1.061,-1,-1,22.645,1001.795,0,0,0,
1317,931.873,1.047,0.0,0.0,22.653,1001.782,0,0,0,
1318,932.529,0.871,0.0,0.0,22.648,1001.811,0,0,0,
1319,933.186,0.838,-1,-1,22.655,1001.818,0,0,0,
1320,934.243,0.908,0.0,0.0,22.586,1001.771,0,0,0,
1321,934.901,0.797,-1,-1,22.655,1001.786,0,0,0,
1322,935.558,0.774,0.0,0.0,22.65,1001.831,0,0,0,
1323,936.216,0.755,0.0,0.0,22.645,1001.794,0,0,0,
1324,936.874,0.921,-1,-1,22.645,1001.807,0,0,0,
1325,937.532,0.986,0.0,0.0,22.653,1001.804,0,0,0,
1326,938.191,0.746,-1,-1,22.655,1001.812,0,0,0,
1327,938.849,0.913,0.0,0.0,22.645,1001.783,0,0,0,
1328,939.508,0.634,0.0,0.0,22.65,1001.806,0,0,0,
1329,940.166,0.704,-1,-1,22.653,1001.792,0,0,0,
1330,940.825,0.792,0.0,0.0,22.653,1001.814,0,0,0,
1331,941.484,0.83,-1,-1,22.648,1001.767,0,0,0,
1332,942.143,0.773,-1,-1,22.653,1001.805,0,0,0,
1333,942.802,0.527,0.0,0.0,22.655,1001.812,0,0,0,
1334,943.461,0.582,0.0,0.0,22.658,1001.807,0,0,0,
1335,944.121,0.764,-1,-1,22.663,1001.797,0,0,0,
1336,944.78,0.76,0.0,0.0,22.653,1001.809,0,0,0,
1337,945.44,0.774,-1,-1,22.648,1001.807,0,0,0,
1338,946.099,0.643,-1,-1,22.655,1001.8,0,0,0,
1339,946.758,0.698,0.0,0.0,22.653,1001.812,0,0,0,
1340,947.818,0.885,0.0,0.0,22.58,1001.797,0,0,0,
1341,948.477,0.708,-1,-1,22.645,1001.799,0,0,0,
1342,949.137,0.545,0.0,0.0,22.648,1001.819,0,0,0,
1343,949.797,0.741,-1,-1,22.648,1001.799,0,0,0,
1344,950.457,0.546,-1,-1,22.643,1001.814,0,0,0,
1345,951.117,0.861,0.0,0.0,22.645,1001.809,0,0,0,
1346,951.776,0.746,0.0,0.0,22.65,1001.817,0,0,0,
1347,952.436,0.898,-1,-1,22.645,1001.779,0,0,0,
1348,953.096,0.842,0.0,0.0,22.645,1001.801,0,0,0,
1349,953.756,0.643,-1,-1,22.64,1001.822,0,0,0,
1350,954.416,0.865,0.0,0.0,22.645,1001.865,0,0,0,
1351,955.076,0.797,0.0,0.0,22.648,1001.832,0,0,0,
1352,955.736,0.605,-1,-1,22.648,1001.807,0,0,0,
1353,956.396,0.61,0.0,0.0,22.645,1001.811,0,0,0,
1354,957.056,0.354,-1,-1,22.645,1001.835,0,0,0,
1355,957.716,0.731,0.0,0.0,22.645,1001.83,0,0,0,
1356,958.376,0.591,0.0,0.0,22.638,1001.833,0,0,0,
1357,959.036,0.451,-1,-1,22.64,1001.861,0,0,0,
1358,959.695,0.586,0.0,0.0,22.64,1001.834,0,0,0,
1359,960.356,0.322,-1,-1,22.635,1001.828,0,0,0,
1360,961.416,0.688,0.0,0.0,22.566,1001.821,0,0,0,
1361,962.076,0.465,0.0,0.0,22.633,1001.837,0,0,0,
1362,962.736,0.46,-1,-1,22.63,1001.822,0,0,0,
1363,963.397,0.742,0.0,0.0,22.628,1001.811,0,0,0,
1364,964.058,0.507,-1,-1,22.618,1001.845,0,0,0,
1365,964.718,0.591,0.0,0.0,22.628,1001.838,0,0,0,
1366,965.379,0.326,0.0,0.0,22.625,1001.824,0,0,0,
1367,966.039,0.484,-1,-1,22.618,1001.834,0,0,0,
1368,966.699,0.46,0.0,0.0,22.623,1001.83,0,0,0,
1369,967.36,0.362,-1,-1,22.625,1001.816,0,0,0,
1370,968.021,0.599,0.0,0.0,22.613,1001.8,0,0,0,
1371,968.681,0.516,0.0,0.0,22.621,1001.837,0,0,0,
1372,969.341,0.521,-1,-1,22.611,1001.818,0,0,0,
1373,970.002,0.483,0.0,0.0,22.611,1001.832,0,0,0,
1374,970.662,0.733,-1,-1,22.611,1001.829,0,0,0,
1375,971.323,0.742,0.0,0.0,22.611,1001.828,0,0,0,
1376,971.983,0.506,0.0,0.0,22.608,1001.816,0,0,0,
1377,972.643,0.477,-1,-1,22.608,1001.831,0,0,0,
1378,973.304,0.519,0.0,0.0,22.605,1001.86,0,0,0,
1379,973.965,0.599,-1,-1,22.603,1001.852,0,0,0,
1380,975.025,0.409,0.0,0.0,22.538,1001.804,0,0,0,
1381,975.685,0.612,0.0,0.0,22.596,1001.822,0,0,0,
1382,976.345,0.366,-1,-1,22.601,1001.827,0,0,0,
1383,977.006,0.645,0.0,0.0,22.588,1001.849,0,0,0,
1384,977.666,0.417,-1,-1,22.596,1001.855,0,0,0,
1385,978.327,0.612,0.0,0.0,22.596,1001.838,0,0,0,
1386,978.987,0.598,0.0,0.0,22.593,1001.858,0,0,0,
1387,979.647,0.468,-1,-1,22.591,1001.853,0,0,0,
1388,980.307,0.403,0.0,0.0,22.586,1001.861,0,0,0,
1389,980.968,0.471,-1,-1,22.588,1001.832,0,0,0,
1390,981.628,0.309,0.0,0.0,22.583,1001.863,0,0,0,
1391,982.288,0.258,0.0,0.0,22.593,1001.847,0,0,0,
1392,982.948,0.485,-1,-1,22.58,1001.848,0,0,0,
1393,983.608,0.551,0.0,0.0,22.571,1001.789,0,0,0,
1394,984.269,0.324,-1,-1,22.58,1001.868,0,0,0,
1395,984.929,0.676,0.0,0.0,22.571,1001.842,0,0,0,
1396,985.589,0.397,0.0,0.0,22.578,1001.862,0,0,0,
1397,986.249,0.147,-1,-1,22.568,1001.86,0,0,0,
1398,986.91,0.342,0.0,0.0,22.576,1001.858,0,0,0,
1399,987.57,0.828,-1,-1,22.566,1001.862,0,0,0,
1400,988.63,0.49,0.0,0.0,22.498,1001.825,0,0,0,
1401,989.29,0.466,0.0,0.0,22.561,1001.834,0,0,0,
1402,989.951,0.629,-1,-1,22.563,1001.815,0,0,0,
1403,990.611,0.388,0.0,0.0,22.566,1001.832,0,0,0,
1404,991.271,0.444,-1,-1,22.558,1001.82,0,0,0,
1405,991.931,0.48,0.0,0.0,22.561,1001.816,0,0,0,
1406,992.591,0.536,0.0,0.0,22.558,1001.819,0,0,0,
1407,993.251,0.4,-1,-1,22.556,1001.8,0,0,0,
1408,993.911,0.465,0.0,0.0,22.551,1001.855,0,0,0,
1409,994.572,0.517,-1,-1,22.558,1001.838,0,0,0,
1410,995.232,0.618,0.0,0.0,22.553,1001.85,0,0,0,
1411,995.892,0.275,0.0,0.0,22.553,1001.859,0,0,0,
1412,996.552,0.233,-1,-1,22.548,1001.86,0,0,0,
1413,997.212,0.437,0.0,0.0,22.553,1001.864,0,0,0,
1414,997.872,0.553,-1,-1,22.538,1001.84,0,0,0,
1415,998.532,0.438,0.0,0.0,22.541,1001.829,0,0,0,
1416,999.192,0.46,0.0,0.0,22.538,1001.864,0,0,0,
1417,999.852,0.34,-1,-1,22.538,1001.838,0,0,0,
1418,1000.513,0.485,0.0,0.0,22.538,1001.84,0,0,0,
1419,1001.173,0.497,-1,-1,22.543,1001.829,0,0,0,
1420,1002.233,0.351,-1,-1,22.471,1001.805,0,0,0,
1421,1002.893,0.557,0.0,0.0,22.531,1001.828,0,0,0,
1422,1003.553,0.59,0.0,0.0,22.533,1001.826,0,0,0,
1423,1004.213,0.302,-1,-1,22.531,1001.846,0,0,0,
1424,1004.873,0.238,0.0,0.0,22.531,1001.823,0,0,0,
1425,1005.534,0.35,-1,-1,22.531,1001.868,0,0,0,
1426,1006.194,0.399,-1,-1,22.531,1001.858,0,0,0,
1427,1006.854,0.641,0.0,0.0,22.531,1001.812,0,0,0,
1428,1007.514,0.468,0.0,0.0,22.531,1001.847,0,0,0,
1429,1008.174,0.204,-1,-1,22.536,1001.833,0,0,0,
1430,1008.834,0.529,0.0,0.0,22.536,1001.833,0,0,0,
1431,1009.494,0.176,-1,-1,22.548,1001.865,0,0,0,
1432,1010.154,0.451,0.0,0.0,22.533,1001.828,0,0,0,
1433,1010.814,0.363,0.0,0.0,22.533,1001.844,0,0,0,
1434,1011.474,0.372,-1,-1,22.536,1001.858,0,0,0,
1435,1012.135,0.325,0.0,0.0,22.531,1001.861,0,0,0,
1436,1012.795,0.25,-1,-1,22.528,1001.855,0,0,0,
1437,1013.455,0.404,0.0,0.0,22.536,1001.868,0,0,0,
1438,1014.115,0.182,0.0,0.0,22.533,1001.868,0,0,0,
1439,1014.775,0.433,-1,-1,22.546,1001.86,0,0,0,
1440,1015.835,0.285,0.0,0.0,22.468,1001.832,0,0,0,
1441,1016.496,0.446,-1,-1,22.528,1001.869,0,0,0,
1442,1017.156,0.426,0.0,0.0,22.528,1001.83,0,0,0,
1443,1017.816,0.203,0.0,0.0,22.528,1001.838,0,0,0,
1444,1018.476,0.209,-1,-1,22.528,1001.844,0,0,0,
1445,1019.136,0.572,0.0,0.0,22.533,1001.847,0,0,0,
1446,1019.796,0.58,-1,-1,22.528,1001.877,0,0,0,
1447,1020.456,0.287,0.0,0.0,22.531,1001.818,0,0,0,
1448,1021.117,0.544,0.0,0.0,22.528,1001.849,0,0,0,
1449,1021.777,0.315,-1,-1,22.528,1001.877,0,0,0,
1450,1022.437,0.158,0.0,0.0,22.521,1001.841,0,0,0,
1451,1023.098,0.502,-1,-1,22.526,1001.842,0,0,0,
1452,1023.758,0.479,0.0,0.0,22.518,1001.848,0,0,0,
1453,1024.418,0.497,0.0,0.0,22.526,1001.817,0,0,0,
1454,1025.077,0.442,-1,-1,22.521,1001.827,0,0,0,
1455,1025.738,0.571,0.0,0.0,22.521,1001.832,0,0,0,
1456,1026.398,0.352,-1,-1,22.521,1001.819,0,0,0,
1457,1027.058,0.446,0.0,0.0,22.526,1001.847,0,0,0,
1458,1027.717,0.558,0.0,0.0,22.526,1001.805,0,0,0,
1459,1028.376,0.492,-1,-1,22.521,1001.842,0,0,0,
1460,1029.435,0.516,0.0,0.0,22.456,1001.799,0,0,0,
1461,1030.095,0.663,-1,-1,22.513,1001.793,0,0,0,
1462,1030.754,0.539,0.0,0.0,22.518,1001.835,0,0,0,
1463,1031.413,0.6,0.0,0.0,22.516,1001.797,0,0,0,
1464,1032.073,0.673,-1,-1,22.516,1001.831,0,0,0,
1465,1032.732,0.506,0.0,0.0,22.516,1001.833,0,0,0,
1466,1033.392,0.715,-1,-1,22.518,1001.814,0,0,0,
1467,1034.051,0.779,0.0,0.0,22.523,1001.814,0,0,0,
1468,1034.711,0.692,0.0,0.0,22.521,1001.8,0,0,0,
1469,1035.37,0.779,-1,-1,22.516,1001.798,0,0,0,
1470,1036.029,0.72,0.0,0.0,22.516,1001.796,0,0,0,
1471,1036.689,0.864,-1,-1,22.516,1001.798,0,0,0,
1472,1037.349,0.897,-1,-1,22.518,1001.798,0,0,0,
1473,1038.008,0.706,0.0,0.0,22.516,1001.787,0,0,0,
1474,1038.668,0.627,0.0,0.0,22.518,1001.784,0,0,0,
1475,1039.327,0.64,-1,-1,22.521,1001.822,0,0,0,
1476,1039.987,0.798,0.0,0.0,22.516,1001.793,0,0,0,
1477,1040.647,0.723,-1,-1,22.508,1001.782,0,0,0,
1478,1041.307,0.719,0.0,0.0,22.511,1001.805,0,0,0,
1479,1041.967,0.877,0.0,0.0,22.511,1001.8,0,0,0,
1480,1043.026,0.847,-1,-1,22.443,1001.758,0,0,0,
1481,1043.686,0.896,0.0,0.0,22.506,1001.804,0,0,0,
1482,1044.346,0.742,-1,-1,22.501,1001.79,0,0,0,
1483,1045.007,0.547,0.0,0.0,22.498,1001.799,0,0,0,
1484,1045.666,0.588,0.0,0.0,22.501,1001.81,0,0,0,
1485,1046.326,0.62,-1,-1,22.506,1001.775,0,0,0,
1486,1046.986,0.868,0.0,0.0,22.501,1001.762,0,0,0,
1487,1047.646,0.88,-1,-1,22.491,1001.773,0,0,0,
1488,1048.306,0.793,0.0,0.0,22.496,1001.799,0,0,0,
1489,1048.966,0.9,0.0,0.0,22.501,1001.776,0,0,0,
1490,1049.625,0.858,-1,-1,22.488,1001.79,0,0,0,
1491,1050.285,0.928,0.0,0.0,22.493,1001.775,0,0,0,
1492,1050.945,0.797,-1,-1,22.496,1001.794,0,0,0,
1493,1051.605,0.737,0.0,0.0,22.491,1001.816,0,0,0,
1494,1052.265,0.797,0.0,0.0,22.493,1001.79,0,0,0,
1495,1052.925,0.733,-1,-1,22.493,1001.777,0,0,0,
1496,1053.585,0.816,0.0,0.0,22.486,1001.79,0,0,0,
1497,1054.245,0.681,-1,-1,22.483,1001.793,0,0,0,
1498,1054.905,0.89,0.0,0.0,22.481,1001.793,0,0,0,
1499,1055.565,0.955,0.0,0.0,22.478,1001.809,0,0,0,
1500,1056.625,0.845,-1,-1,22.416,1001.778,0,0,0,
1501,1057.285,0.894,0.0,0.0,22.468,1001.775,0,0,0,
1502,1057.945,0.866,-1,-1,22.473,1001.791,0,0,0,
1503,1058.605,0.777,0.0,0.0,22.468,1001.79,0,0,0,
1504,1059.264,1.014,0.0,0.0,22.471,1001.744,0,0,0,
1505,1059.924,0.755,-1,-1,22.473,1001.781,0,0,0,
1506,1060.584,0.824,0.0,0.0,22.463,1001.78,0,0,0,
1507,1061.244,0.958,-1,-1,22.471,1001.744,0,0,0,
1508,1061.904,0.867,0.0,0.0,22.466,1001.791,0,0,0,
1509,1062.564,1.019,0.0,0.0,22.466,1001.748,0,0,0,
1510,1063.224,1.102,-1,-1,22.466,1001.761,0,0,0,
1511,1063.884,1.024,0.0,0.0,22.461,1001.775,0,0,0,
1512,1064.544,1.074,-1,-1,22.456,1001.737,0,0,0,
1513,1065.204,1.297,0.0,0.0,22.456,1001.722,0,0,0,
1514,1065.864,0.977,0.0,0.0,22.456,1001.767,0,0,0,
1515,1066.524,1.069,-1,-1,22.461,1001.753,0,0,0,
1516,1067.184,1.069,0.0,0.0,22.458,1001.736,0,0,0,
1517,1067.844,1.075,-1,-1,22.458,1001.76,0,0,0,
1518,1068.504,1.084,0.0,0.0,22.458,1001.725,0,0,0,
1519,1069.164,0.981,0.0,0.0,22.458,1001.738,0,0,0,
1520,1070.224,1.206,-1,-1,22.394,1001.75,0,0,0,
1521,1070.884,1.01,0.0,0.0,22.451,1001.754,0,0,0,
1522,1071.544,1.241,-1,-1,22.451,1001.77,0,0,0,
1523,1072.204,0.981,0.0,0.0,22.446,1001.748,0,0,0,
1524,1072.864,0.878,0.0,0.0,22.456,1001.752,0,0,0,
1525,1073.524,1.149,-1,-1,22.448,1001.765,0,0,0,
1526,1074.184,1.199,0.0,0.0,22.448,1001.745,0,0,0,
1527,1074.844,1.175,-1,-1,22.443,1001.747,0,0,0,
1528,1075.504,1.065,0.0,0.0,22.448,1001.755,0,0,0,
1529,1076.164,0.982,0.0,0.0,22.438,1001.778,0,0,0,
1530,1076.824,1.175,-1,-1,22.446,1001.76,0,0,0,
1531,1077.484,0.869,0.0,0.0,22.441,1001.738,0,0,0,
1532,1078.144,0.99,-1,-1,22.441,1001.731,0,0,0,
1533,1078.804,1.139,0.0,0.0,22.438,1001.735,0,0,0,
1534,1079.464,1.119,0.0,0.0,22.441,1001.762,0,0,0,
1535,1080.124,1.39,-1,-1,22.438,1001.753,0,0,0,
1536,1080.784,1.217,0.0,0.0,22.438,1001.734,0,0,0,
1537,1081.444,1.084,-1,-1,22.443,1001.737,0,0,0,
1538,1082.104,1.319,0.0,0.0,22.438,1001.722,0,0,0,
1539,1082.764,1.115,0.0,0.0,22.433,1001.713,0,0,0,
1540,1083.824,1.042,-1,-1,22.371,1001.722,0,0,0,
1541,1084.485,1.435,0.0,0.0,22.428,1001.751,0,0,0,
1542,1085.145,1.097,-1,-1,22.431,1001.75,0,0,0,
1543,1085.805,1.532,0.0,0.0,22.431,1001.759,0,0,0,
1544,1086.465,1.146,0.0,0.0,22.426,1001.736,0,0,0,
1545,1087.125,1.096,-1,-1,22.426,1001.748,0,0,0,
1546,1087.785,1.389,0.0,0.0,22.433,1001.733,0,0,0,
1547,1088.445,1.309,-1,-1,22.426,1001.755,0,0,0,
1548,1089.105,1.49,0.0,0.0,22.423,1001.717,0,0,0,
1549,1089.765,1.175,0.0,0.0,22.421,1001.742,0,0,0,
1550,1090.425,1.463,-1,-1,22.426,1001.723,0,0,0,
1551,1091.085,1.388,0.0,0.0,22.426,1001.714,0,0,0,
1552,1091.746,1.025,-1,-1,22.413,1001.739,0,0,0,
1553,1092.406,1.249,0.0,0.0,22.411,1001.733,0,0,0,
1554,1093.067,1.375,0.0,0.0,22.416,1001.731,0,0,0,
1555,1093.728,1.072,-1,-1,22.418,1001.742,0,0,0,
1556,1094.389,1.394,0.0,0.0,22.421,1001.752,0,0,0,
1557,1095.05,1.179,-1,-1,22.416,1001.735,0,0,0,
1558,1095.711,1.258,0.0,0.0,22.418,1001.746,0,0,0,
1559,1096.372,1.202,0.0,0.0,22.413,1001.739,0,0,0,
1560,1097.436,1.138,-1,-1,22.349,1001.765,0,0,0,
1561,1098.098,1.206,0.0,0.0,22.404,1001.736,0,0,0,
1562,1098.76,1.039,-1,-1,22.401,1001.739,0,0,0,
1563,1099.421,1.137,-1,-1,22.404,1001.755,0,0,0,
1564,1100.082,1.094,0.0,0.0,22.408,1001.772,0,0,0,
1565,1100.744,1.081,0.0,0.0,22.404,1001.744,0,0,0,
1566,1101.406,1.234,-1,-1,22.396,1001.762,0,0,0,
1567,1102.067,1.165,0.0,0.0,22.404,1001.713,0,0,0,
1568,1102.729,1.114,-1,-1,22.398,1001.723,0,0,0,
1569,1103.39,1.192,0.0,0.0,22.398,1001.74,0,0,0,
1570,1104.051,1.224,0.0,0.0,22.401,1001.76,0,0,0,
1571,1104.712,0.993,-1,-1,22.398,1001.718,0,0,0,
1572,1105.373,1.159,0.0,0.0,22.398,1001.728,0,0,0,
1573,1106.035,1.211,-1,-1,22.396,1001.722,0,0,0,
1574,1106.696,1.216,0.0,0.0,22.391,1001.759,0,0,0,
1575,1107.357,1.081,0.0,0.0,22.388,1001.746,0,0,0,
1576,1108.018,1.066,-1,-1,22.386,1001.732,0,0,0,
1577,1108.679,1.085,0.0,0.0,22.386,1001.767,0,0,0,
1578,1109.34,1.001,-1,-1,22.388,1001.736,0,0,0,
1579,1110.0,1.229,0.0,0.0,22.388,1001.747,0,0,0,
1580,1111.062,1.341,0.0,0.0,22.316,1001.745,0,0,0,
1581,1111.722,1.246,-1,-1,22.376,1001.745,0,0,0,
1582,1112.383,1.316,0.0,0.0,22.376,1001.738,0,0,0,
1583,1113.044,1.07,-1,-1,22.381,1001.741,0,0,0,
1584,1113.705,1.401,0.0,0.0,22.381,1001.773,0,0,0,
1585,1114.365,1.186,0.0,0.0,22.379,1001.775,0,0,0,
1586,1115.026,0.881,-1,-1,22.373,1001.759,0,0,0,
1587,1115.687,0.95,0.0,0.0,22.379,1001.76,0,0,0,
1588,1116.348,0.94,-1,-1,22.371,1001.756,0,0,0,
1589,1117.008,1.298,0.0,0.0,22.371,1001.75,0,0,0,
1590,1117.669,1.136,0.0,0.0,22.371,1001.734,0,0,0,
1591,1118.329,1.181,-1,-1,22.371,1001.744,0,0,0,
1592,1118.99,0.949,0.0,0.0,22.361,1001.774,0,0,0,
1593,1119.651,0.902,-1,-1,22.366,1001.766,0,0,0,
1594,1120.311,1.08,0.0,0.0,22.363,1001.742,0,0,0,
1595,1120.972,1.164,0.0,0.0,22.369,1001.739,0,0,0,
1596,1121.632,1.252,-1,-1,22.361,1001.726,0,0,0,
1597,1122.293,1.106,0.0,0.0,22.359,1001.753,0,0,0,
1598,1122.953,0.828,-1,-1,22.363,1001.771,0,0,0,
1599,1123.614,1.287,0.0,0.0,22.356,1001.755,0,0,0,
1600,1124.674,1.062,0.0,0.0,22.294,1001.78,0,0,0,
1601,1125.335,1.041,-1,-1,22.356,1001.768,0,0,0,
1602,1125.995,1.029,0.0,0.0,22.354,1001.74,0,0,0,
1603,1126.656,1.152,-1,-1,22.351,1001.753,0,0,0,
1604,1127.316,0.962,0.0,0.0,22.359,1001.76,0,0,0,
1605,1127.976,1.32,0.0,0.0,22.351,1001.758,0,0,0,
1606,1128.637,0.916,-1,-1,22.349,1001.771,0,0,0,
1607,1129.297,0.874,0.0,0.0,22.344,1001.759,0,0,0,
1608,1129.958,0.985,-1,-1,22.349,1001.789,0,0,0,
1609,1130.618,0.985,-1,-1,22.354,1001.756,0,0,0,
1610,1131.278,1.292,0.0,0.0,22.354,1001.764,0,0,0,
1611,1131.939,1.023,0.0,0.0,22.351,1001.728,0,0,0,
1612,1132.599,0.995,-1,-1,22.346,1001.764,0,0,0,
1613,1133.259,0.977,0.0,0.0,22.349,1001.777,0,0,0,
1614,1133.92,1.097,-1,-1,22.346,1001.784,0,0,0,
1615,1134.58,0.908,0.0,0.0,22.356,1001.781,0,0,0,
1616,1135.24,0.804,0.0,0.0,22.351,1001.8,0,0,0,
1617,1135.9,0.972,-1,-1,22.346,1001.781,0,0,0,
1618,1136.561,1.092,0.0,0.0,22.346,1001.789,0,0,0,
1619,1137.221,0.888,-1,-1,22.349,1001.793,0,0,0,
1620,1138.282,1.116,0.0,0.0,22.286,1001.758,0,0,0,
1621,1138.942,0.966,0.0,0.0,22.341,1001.792,0,0,0,
1622,1139.602,0.869,-1,-1,22.349,1001.789,0,0,0,
